"date","sensor_type","value","unit","location_id","threshold_exceeded"
"2024-01-10","motion","38.0","count","108.0","Max"
"2023-12-11","motion","41.0","count","102.0","Max"
"2023-12-11","humidity","85.82","%","102.0","Max"
"2023-09-30","sound","20.11","dB","110.0","Min"
"2023-12-05","humidity","82.45","%","110.0","Max"
"2024-01-07","sound","101.54","dB","109.0","Max"
"2024-01-13","sound","107.83","dB","103.0","Max"
"2023-11-19","sound","27.87","dB","103.0","Min"
"2023-11-29","humidity","82.87","%","103.0","Max"
"2023-10-07","pressure","1046.0","hPa","109.0","Max"
"2024-01-13","sound","20.39","dB","109.0","Min"
"2024-01-23","motion","3.0","count","109.0","Min"
"2023-08-20","humidity","38.7","%","104.0","Min"
"2024-01-01","voc","453.42","ppb","107.0","Max"
"2023-08-03","co2","712.16","ppm","107.0","Max"
"2023-12-05","light","99.22","lux","109.0","Min"
"2023-11-13","sound","111.53","dB","103.0","Max"
"2023-10-23","voc","129.18","ppb","106.0","Min"
"2023-12-01","light","39.1","lux","103.0","Min"
"2023-12-29","humidity","30.65","%","108.0","Min"
"2023-10-21","temperature","35.72","C","103.0","Max"
"2023-08-12","motion","49.0","count","102.0","Max"
"2023-10-30","humidity","80.71","%","101.0","Max"
"2023-12-21","sound","110.58","dB","109.0","Max"
"2023-09-07","voc","452.47","ppb","107.0","Max"
"2023-11-27","temperature","10.02","C","110.0","Min"
"2023-08-16","voc","128.72","ppb","107.0","Min"
"2023-11-05","sound","110.96","dB","110.0","Max"
"2024-01-21","sound","28.67","dB","102.0","Min"
"2023-09-09","voc","459.2","ppb","107.0","Max"
"2023-08-22","pressure","957.08","hPa","105.0","Min"
"2023-10-26","humidity","83.69","%","101.0","Max"
"2024-01-24","humidity","88.83","%","104.0","Max"
"2023-11-29","motion","48.0","count","101.0","Max"
"2023-11-02","temperature","35.65","C","105.0","Max"
"2023-09-07","motion","3.0","count","106.0","Min"
"2023-10-20","light","930.68","lux","108.0","Max"
"2023-12-06","motion","35.0","count","110.0","Max"
"2023-08-16","motion","3.0","count","107.0","Min"
"2023-12-06","humidity","33.91","%","109.0","Min"
"2023-12-02","pressure","959.9","hPa","104.0","Min"
"2023-12-16","temperature","14.72","C","104.0","Min"
"2023-08-01","motion","47.0","count","105.0","Max"
"2023-10-19","temperature","35.93","C","110.0","Max"
"2023-10-25","motion","3.0","count","109.0","Min"
"2023-09-28","sound","115.72","dB","105.0","Max"
"2023-09-25","humidity","81.45","%","103.0","Max"
"2023-08-31","motion","49.0","count","107.0","Max"
"2024-01-03","co2","335.64","ppm","101.0","Min"
"2023-12-30","sound","110.55","dB","103.0","Max"
"2023-08-06","humidity","88.03","%","103.0","Max"
"2023-08-10","sound","115.86","dB","109.0","Max"
"2024-01-22","motion","1.0","count","109.0","Min"
"2023-08-21","pressure","1047.12","hPa","106.0","Max"
"2023-11-03","voc","142.2","ppb","105.0","Min"
"2023-12-24","light","962.24","lux","104.0","Max"
"2023-12-10","voc","116.89","ppb","110.0","Min"
"2023-09-03","motion","48.0","count","109.0","Max"
"2023-08-14","motion","33.0","count","101.0","Max"
"2024-01-23","co2","337.81","ppm","104.0","Min"
"2023-12-27","temperature","35.41","C","104.0","Max"
"2023-12-25","temperature","38.98","C","110.0","Max"
"2024-01-15","co2","702.14","ppm","109.0","Max"
"2023-10-16","light","960.09","lux","103.0","Max"
"2023-10-28","pressure","955.01","hPa","107.0","Min"
"2023-12-30","co2","730.8","ppm","102.0","Max"
"2023-09-24","temperature","12.53","C","108.0","Min"
"2023-08-01","light","52.03","lux","109.0","Min"
"2023-11-15","sound","108.34","dB","106.0","Max"
"2023-08-15","humidity","87.95","%","107.0","Max"
"2024-01-16","temperature","37.12","C","108.0","Max"
"2023-08-28","voc","145.64","ppb","110.0","Min"
"2023-12-12","co2","768.88","ppm","106.0","Max"
"2023-10-30","temperature","11.05","C","103.0","Min"
"2023-09-21","pressure","950.86","hPa","102.0","Min"
"2023-11-27","co2","759.09","ppm","110.0","Max"
"2023-11-15","co2","765.37","ppm","102.0","Max"
"2023-09-17","temperature","13.76","C","109.0","Min"
"2023-09-10","humidity","89.64","%","104.0","Max"
"2023-11-25","motion","31.0","count","103.0","Max"
"2023-09-12","sound","23.87","dB","102.0","Min"
"2024-01-14","humidity","32.75","%","101.0","Min"
"2024-01-22","motion","39.0","count","102.0","Max"
"2023-11-28","motion","50.0","count","109.0","Max"
"2023-09-28","light","968.84","lux","101.0","Max"
"2023-10-02","co2","729.76","ppm","110.0","Max"
"2023-08-31","sound","29.13","dB","103.0","Min"
"2023-09-23","temperature","12.38","C","101.0","Min"
"2023-09-20","sound","109.66","dB","105.0","Max"
"2023-09-24","motion","1.0","count","104.0","Min"
"2024-01-05","motion","40.0","count","103.0","Max"
"2023-09-19","motion","44.0","count","107.0","Max"
"2023-10-30","temperature","14.06","C","104.0","Min"
"2024-01-24","sound","108.16","dB","109.0","Max"
"2023-09-21","voc","108.18","ppb","102.0","Min"
"2023-08-27","light","905.59","lux","106.0","Max"
"2023-09-09","motion","46.0","count","105.0","Max"
"2023-09-26","sound","115.83","dB","104.0","Max"
"2023-09-14","motion","1.0","count","104.0","Min"
"2023-10-27","pressure","1047.76","hPa","104.0","Max"
"2023-11-28","voc","464.96","ppb","105.0","Max"
"2024-01-12","temperature","12.02","C","104.0","Min"
"2023-11-15","temperature","35.33","C","106.0","Max"
"2023-12-22","humidity","36.03","%","103.0","Min"
"2023-10-20","humidity","86.79","%","106.0","Max"
"2023-09-10","humidity","86.29","%","104.0","Max"
"2024-01-09","temperature","36.22","C","108.0","Max"
"2023-09-12","sound","108.56","dB","105.0","Max"
"2023-08-24","motion","42.0","count","102.0","Max"
"2023-09-28","humidity","37.41","%","103.0","Min"
"2024-01-23","co2","749.85","ppm","109.0","Max"
"2023-11-13","humidity","39.03","%","104.0","Min"
"2023-08-31","co2","319.74","ppm","102.0","Min"
"2023-12-22","pressure","1047.29","hPa","102.0","Max"
"2023-12-09","sound","103.4","dB","103.0","Max"
"2024-01-13","motion","43.0","count","106.0","Max"
"2023-12-19","temperature","11.03","C","107.0","Min"
"2023-09-04","pressure","1045.15","hPa","107.0","Max"
"2023-09-30","sound","103.54","dB","107.0","Max"
"2024-01-01","pressure","950.59","hPa","110.0","Min"
"2023-11-06","temperature","11.64","C","103.0","Min"
"2023-10-08","co2","301.3","ppm","102.0","Min"
"2023-09-26","motion","43.0","count","106.0","Max"
"2024-01-06","motion","33.0","count","102.0","Max"
"2023-11-10","sound","26.53","dB","109.0","Min"
"2023-08-25","sound","115.27","dB","102.0","Max"
"2023-11-25","motion","50.0","count","102.0","Max"
"2023-12-27","pressure","1048.33","hPa","104.0","Max"
"2023-10-27","humidity","34.29","%","103.0","Min"
"2023-12-16","motion","31.0","count","105.0","Max"
"2023-08-09","voc","115.95","ppb","107.0","Min"
"2024-01-19","co2","789.63","ppm","104.0","Max"
"2023-08-11","humidity","80.61","%","108.0","Max"
"2023-12-26","pressure","1048.31","hPa","106.0","Max"
"2023-10-09","motion","3.0","count","109.0","Min"
"2023-10-19","sound","100.24","dB","107.0","Max"
"2023-08-14","light","926.81","lux","102.0","Max"
"2023-10-26","pressure","1043.92","hPa","104.0","Max"
"2023-11-20","light","34.96","lux","105.0","Min"
"2023-12-04","pressure","952.95","hPa","102.0","Min"
"2023-09-22","co2","752.72","ppm","110.0","Max"
"2024-01-06","pressure","1045.94","hPa","104.0","Max"
"2023-08-26","voc","484.79","ppb","104.0","Max"
"2023-09-16","motion","2.0","count","103.0","Min"
"2023-08-22","humidity","31.68","%","106.0","Min"
"2023-08-08","temperature","36.45","C","110.0","Max"
"2023-10-06","temperature","35.57","C","103.0","Max"
"2023-09-22","temperature","39.76","C","109.0","Max"
"2023-08-11","motion","48.0","count","102.0","Max"
"2023-09-24","voc","143.3","ppb","105.0","Min"
"2023-09-02","temperature","37.07","C","109.0","Max"
"2023-12-01","sound","119.24","dB","102.0","Max"
"2023-09-01","sound","102.53","dB","101.0","Max"
"2023-12-08","voc","140.52","ppb","102.0","Min"
"2023-10-07","voc","125.14","ppb","104.0","Min"
"2023-12-08","humidity","80.88","%","104.0","Max"
"2024-01-22","light","40.35","lux","107.0","Min"
"2023-09-13","motion","38.0","count","109.0","Max"
"2024-01-21","co2","775.81","ppm","106.0","Max"
"2024-01-15","temperature","37.72","C","102.0","Max"
"2023-11-14","temperature","36.21","C","102.0","Max"
"2023-12-26","motion","38.0","count","110.0","Max"
"2023-12-14","voc","107.9","ppb","105.0","Min"
"2023-09-24","light","96.14","lux","101.0","Min"
"2023-10-25","motion","45.0","count","105.0","Max"
"2023-09-11","sound","29.56","dB","107.0","Min"
"2023-08-27","light","932.3","lux","108.0","Max"
"2024-01-19","voc","137.43","ppb","103.0","Min"
"2023-11-01","light","907.85","lux","102.0","Max"
"2023-12-12","temperature","35.01","C","105.0","Max"
"2023-11-25","voc","105.73","ppb","107.0","Min"
"2024-01-02","motion","38.0","count","105.0","Max"
"2023-09-28","co2","349.2","ppm","105.0","Min"
"2023-12-22","light","8.38","lux","102.0","Min"
"2023-11-23","pressure","954.24","hPa","103.0","Min"
"2023-09-13","motion","44.0","count","103.0","Max"
"2023-11-14","motion","37.0","count","102.0","Max"
"2023-09-11","motion","43.0","count","108.0","Max"
"2024-01-16","sound","118.39","dB","101.0","Max"
"2023-12-08","motion","41.0","count","109.0","Max"
"2023-10-12","humidity","37.39","%","108.0","Min"
"2023-08-27","temperature","11.96","C","105.0","Min"
"2023-10-09","voc","116.47","ppb","105.0","Min"
"2023-12-19","light","991.17","lux","108.0","Max"
"2023-10-07","humidity","87.78","%","102.0","Max"
"2023-09-16","temperature","35.34","C","101.0","Max"
"2024-01-20","motion","2.0","count","105.0","Min"
"2023-11-30","motion","48.0","count","101.0","Max"
"2023-08-23","humidity","38.65","%","105.0","Min"
"2023-11-15","voc","145.28","ppb","107.0","Min"
"2024-01-17","co2","755.39","ppm","102.0","Max"
"2023-12-19","humidity","39.9","%","109.0","Min"
"2023-11-01","sound","107.28","dB","107.0","Max"
"2024-01-14","sound","119.18","dB","106.0","Max"
"2023-10-25","sound","29.97","dB","110.0","Min"
"2023-09-02","voc","496.9","ppb","106.0","Max"
"2023-11-08","voc","476.23","ppb","102.0","Max"
"2024-01-20","light","941.14","lux","109.0","Max"
"2023-09-30","motion","40.0","count","110.0","Max"
"2023-10-15","temperature","11.25","C","110.0","Min"
"2023-10-20","humidity","88.72","%","108.0","Max"
"2023-12-07","light","77.29","lux","103.0","Min"
"2023-11-25","sound","26.56","dB","106.0","Min"
"2023-09-18","co2","315.95","ppm","110.0","Min"
"2023-12-15","temperature","13.75","C","109.0","Min"
"2023-10-24","pressure","957.11","hPa","104.0","Min"
"2023-08-27","voc","149.64","ppb","106.0","Min"
"2023-12-27","humidity","83.91","%","102.0","Max"
"2024-01-11","co2","758.72","ppm","101.0","Max"
"2023-09-18","voc","474.88","ppb","106.0","Max"
"2023-11-13","light","28.12","lux","107.0","Min"
"2023-12-14","sound","24.1","dB","107.0","Min"
"2023-12-11","motion","44.0","count","101.0","Max"
"2023-11-13","co2","345.07","ppm","105.0","Min"
"2023-12-20","voc","469.36","ppb","104.0","Max"
"2023-09-23","co2","328.55","ppm","107.0","Min"
"2023-08-17","sound","115.83","dB","105.0","Max"
"2023-08-15","light","930.59","lux","106.0","Max"
"2023-08-28","voc","499.52","ppb","110.0","Max"
"2023-09-10","pressure","1045.65","hPa","106.0","Max"
"2024-01-22","humidity","38.54","%","105.0","Min"
"2024-01-15","pressure","958.41","hPa","106.0","Min"
"2024-01-30","humidity","31.87","%","109.0","Min"
"2023-09-26","sound","24.2","dB","108.0","Min"
"2023-08-02","motion","48.0","count","101.0","Max"
"2024-01-10","temperature","13.2","C","104.0","Min"
"2023-10-29","pressure","1040.44","hPa","105.0","Max"
"2023-08-31","sound","25.63","dB","108.0","Min"
"2023-10-19","co2","790.81","ppm","110.0","Max"
"2023-11-28","motion","50.0","count","102.0","Max"
"2024-01-06","voc","457.46","ppb","106.0","Max"
"2023-10-19","motion","3.0","count","101.0","Min"
"2023-09-29","pressure","950.69","hPa","106.0","Min"
"2024-01-05","co2","780.06","ppm","106.0","Max"
"2024-01-08","co2","346.68","ppm","108.0","Min"
"2024-01-28","light","905.76","lux","101.0","Max"
"2023-08-13","pressure","958.03","hPa","105.0","Min"
"2024-01-24","voc","124.07","ppb","110.0","Min"
"2023-11-09","sound","27.26","dB","101.0","Min"
"2023-11-03","motion","1.0","count","101.0","Min"
"2023-10-13","pressure","959.31","hPa","110.0","Min"
"2023-08-21","motion","45.0","count","106.0","Max"
"2023-10-01","co2","307.51","ppm","105.0","Min"
"2024-01-03","temperature","14.27","C","107.0","Min"
"2023-09-10","sound","29.97","dB","104.0","Min"
"2023-08-21","co2","306.26","ppm","101.0","Min"
"2023-12-10","motion","35.0","count","105.0","Max"
"2023-10-07","humidity","82.86","%","106.0","Max"
"2023-12-19","co2","330.66","ppm","103.0","Min"
"2024-01-02","co2","343.25","ppm","102.0","Min"
"2023-11-28","motion","31.0","count","109.0","Max"
"2023-12-22","humidity","86.77","%","103.0","Max"
"2023-08-19","light","942.96","lux","101.0","Max"
"2023-12-18","light","995.72","lux","102.0","Max"
"2023-12-18","co2","743.5","ppm","107.0","Max"
"2024-01-30","pressure","954.83","hPa","106.0","Min"
"2023-10-14","sound","118.81","dB","107.0","Max"
"2023-12-04","light","969.47","lux","106.0","Max"
"2023-11-09","motion","37.0","count","110.0","Max"
"2024-01-21","temperature","13.84","C","110.0","Min"
"2023-08-29","motion","4.0","count","109.0","Min"
"2023-10-08","motion","38.0","count","106.0","Max"
"2023-10-04","motion","37.0","count","104.0","Max"
"2023-10-25","motion","36.0","count","110.0","Max"
"2024-01-22","sound","100.68","dB","107.0","Max"
"2023-08-01","motion","32.0","count","102.0","Max"
"2023-12-20","co2","754.23","ppm","110.0","Max"
"2024-01-17","humidity","33.41","%","105.0","Min"
"2023-12-09","temperature","36.56","C","103.0","Max"
"2023-11-07","motion","31.0","count","110.0","Max"
"2023-12-19","light","73.57","lux","106.0","Min"
"2023-09-20","motion","4.0","count","106.0","Min"
"2023-11-14","sound","115.14","dB","103.0","Max"
"2023-08-26","pressure","952.7","hPa","104.0","Min"
"2023-12-22","sound","116.23","dB","106.0","Max"
"2024-01-17","pressure","955.38","hPa","108.0","Min"
"2024-01-19","motion","50.0","count","103.0","Max"
"2024-01-16","light","68.21","lux","110.0","Min"
"2023-08-19","humidity","34.81","%","101.0","Min"
"2023-10-09","co2","793.95","ppm","105.0","Max"
"2023-11-16","motion","2.0","count","110.0","Min"
"2023-12-14","co2","701.8","ppm","105.0","Max"
"2024-01-20","temperature","35.15","C","106.0","Max"
"2024-01-29","sound","101.57","dB","104.0","Max"
"2023-08-28","pressure","1047.98","hPa","103.0","Max"
"2023-12-03","humidity","30.92","%","106.0","Min"
"2023-10-02","co2","332.12","ppm","110.0","Min"
"2023-10-27","temperature","35.7","C","110.0","Max"
"2023-11-06","pressure","1044.62","hPa","106.0","Max"
"2023-09-02","temperature","13.52","C","109.0","Min"
"2024-01-24","light","94.02","lux","106.0","Min"
"2023-10-12","pressure","959.98","hPa","103.0","Min"
"2023-10-05","motion","1.0","count","110.0","Min"
"2023-11-13","motion","32.0","count","101.0","Max"
"2023-09-29","voc","466.74","ppb","104.0","Max"
"2024-01-08","co2","792.81","ppm","109.0","Max"
"2023-11-24","temperature","12.04","C","109.0","Min"
"2023-08-20","sound","109.29","dB","105.0","Max"
"2023-08-19","motion","46.0","count","110.0","Max"
"2023-11-07","pressure","957.61","hPa","105.0","Min"
"2023-10-11","pressure","958.31","hPa","104.0","Min"
"2024-01-15","temperature","37.86","C","110.0","Max"
"2023-11-16","temperature","13.78","C","106.0","Min"
"2023-11-24","light","936.1","lux","102.0","Max"
"2023-09-20","light","978.05","lux","101.0","Max"
"2023-11-04","co2","756.52","ppm","109.0","Max"
"2023-08-17","co2","314.16","ppm","110.0","Min"
"2024-01-27","motion","40.0","count","108.0","Max"
"2023-11-25","temperature","14.87","C","104.0","Min"
"2023-10-05","voc","118.72","ppb","110.0","Min"
"2023-11-03","voc","452.43","ppb","106.0","Max"
"2023-11-19","sound","25.21","dB","103.0","Min"
"2023-12-18","sound","108.18","dB","103.0","Max"
"2024-01-21","pressure","1047.57","hPa","108.0","Max"
"2023-08-10","co2","757.44","ppm","109.0","Max"
"2023-10-16","temperature","13.82","C","108.0","Min"
"2023-08-07","temperature","39.11","C","108.0","Max"
"2024-01-17","pressure","950.5","hPa","104.0","Min"
"2023-10-28","temperature","37.71","C","105.0","Max"
"2023-11-23","temperature","12.65","C","110.0","Min"
"2024-01-07","voc","475.31","ppb","105.0","Max"
"2024-01-19","temperature","39.23","C","103.0","Max"
"2024-01-26","pressure","1049.32","hPa","105.0","Max"
"2023-11-05","voc","492.99","ppb","108.0","Max"
"2023-09-29","temperature","35.48","C","110.0","Max"
"2023-12-26","light","80.97","lux","105.0","Min"
"2024-01-30","humidity","31.48","%","103.0","Min"
"2023-08-20","motion","46.0","count","103.0","Max"
"2023-11-20","voc","147.28","ppb","109.0","Min"
"2023-11-05","co2","790.54","ppm","106.0","Max"
"2023-12-12","light","953.4","lux","106.0","Max"
"2023-08-26","motion","48.0","count","101.0","Max"
"2023-09-30","motion","36.0","count","107.0","Max"
"2024-01-30","motion","36.0","count","103.0","Max"
"2023-09-24","pressure","1049.77","hPa","104.0","Max"
"2023-12-22","humidity","89.78","%","103.0","Max"
"2023-12-25","temperature","39.63","C","103.0","Max"
"2023-12-25","pressure","953.87","hPa","107.0","Min"
"2023-10-05","sound","100.95","dB","108.0","Max"
"2023-08-21","pressure","951.51","hPa","103.0","Min"
"2023-11-27","motion","46.0","count","102.0","Max"
"2024-01-25","humidity","83.11","%","108.0","Max"
"2023-10-23","motion","2.0","count","106.0","Min"
"2023-09-04","pressure","956.9","hPa","101.0","Min"
"2023-12-15","motion","1.0","count","101.0","Min"
"2023-11-11","temperature","35.47","C","107.0","Max"
"2023-10-05","motion","4.0","count","101.0","Min"
"2023-11-10","voc","496.23","ppb","101.0","Max"
"2023-11-22","motion","43.0","count","104.0","Max"
"2023-10-05","humidity","84.05","%","103.0","Max"
"2023-12-28","humidity","32.74","%","102.0","Min"
"2023-11-07","humidity","30.08","%","103.0","Min"
"2024-01-03","voc","130.06","ppb","103.0","Min"
"2024-01-02","motion","33.0","count","105.0","Max"
"2023-09-26","co2","730.05","ppm","101.0","Max"
"2024-01-19","humidity","32.37","%","108.0","Min"
"2023-10-02","temperature","10.87","C","109.0","Min"
"2023-09-17","humidity","35.62","%","101.0","Min"
"2023-11-18","light","932.39","lux","101.0","Max"
"2024-01-13","voc","469.04","ppb","103.0","Max"
"2023-11-08","motion","3.0","count","102.0","Min"
"2023-10-13","temperature","14.69","C","109.0","Min"
"2023-09-06","sound","102.18","dB","102.0","Max"
"2024-01-17","temperature","12.95","C","105.0","Min"
"2024-01-09","co2","304.9","ppm","101.0","Min"
"2024-01-14","motion","44.0","count","106.0","Max"
"2023-08-07","humidity","39.94","%","106.0","Min"
"2023-09-14","temperature","12.87","C","102.0","Min"
"2023-12-24","voc","134.97","ppb","102.0","Min"
"2023-08-22","motion","36.0","count","106.0","Max"
"2023-10-20","light","920.0","lux","110.0","Max"
"2023-10-28","light","23.67","lux","104.0","Min"
"2023-09-24","temperature","39.18","C","102.0","Max"
"2024-01-07","temperature","10.94","C","103.0","Min"
"2023-08-07","co2","794.87","ppm","107.0","Max"
"2023-08-26","voc","115.46","ppb","109.0","Min"
"2023-10-30","light","963.91","lux","106.0","Max"
"2023-12-08","sound","25.18","dB","101.0","Min"
"2023-10-09","sound","27.76","dB","102.0","Min"
"2023-09-21","temperature","14.51","C","110.0","Min"
"2023-10-04","motion","34.0","count","102.0","Max"
"2024-01-16","voc","124.82","ppb","103.0","Min"
"2023-11-22","co2","743.94","ppm","107.0","Max"
"2023-12-26","voc","140.05","ppb","104.0","Min"
"2023-09-08","temperature","11.75","C","107.0","Min"
"2023-10-19","co2","711.17","ppm","108.0","Max"
"2023-11-14","co2","788.81","ppm","109.0","Max"
"2023-08-10","co2","781.74","ppm","103.0","Max"
"2023-11-14","pressure","1045.85","hPa","107.0","Max"
"2023-12-29","sound","26.98","dB","101.0","Min"
"2023-10-15","co2","319.18","ppm","104.0","Min"
"2023-12-26","motion","40.0","count","107.0","Max"
"2023-11-06","humidity","35.45","%","107.0","Min"
"2023-12-03","temperature","13.92","C","109.0","Min"
"2023-08-10","sound","101.34","dB","102.0","Max"
"2023-10-25","voc","465.89","ppb","104.0","Max"
"2023-10-14","temperature","14.81","C","103.0","Min"
"2023-09-28","humidity","35.9","%","108.0","Min"
"2023-08-24","light","29.44","lux","109.0","Min"
"2023-11-06","temperature","12.65","C","104.0","Min"
"2023-09-08","motion","37.0","count","105.0","Max"
"2023-10-21","voc","469.79","ppb","103.0","Max"
"2024-01-26","light","938.38","lux","109.0","Max"
"2023-12-14","humidity","86.31","%","103.0","Max"
"2023-11-04","light","941.07","lux","105.0","Max"
"2023-08-26","sound","29.82","dB","102.0","Min"
"2023-11-25","temperature","39.07","C","109.0","Max"
"2023-11-20","voc","459.0","ppb","107.0","Max"
"2023-11-26","humidity","87.92","%","109.0","Max"
"2023-10-31","temperature","12.76","C","106.0","Min"
"2023-08-16","humidity","37.39","%","110.0","Min"
"2023-10-01","temperature","38.01","C","109.0","Max"
"2024-01-18","pressure","952.85","hPa","109.0","Min"
"2023-09-29","voc","124.69","ppb","110.0","Min"
"2023-10-03","humidity","83.31","%","109.0","Max"
"2023-11-05","co2","763.61","ppm","106.0","Max"
"2023-11-04","co2","341.21","ppm","108.0","Min"
"2024-01-29","co2","765.23","ppm","109.0","Max"
"2023-10-27","temperature","12.38","C","108.0","Min"
"2023-09-17","temperature","12.45","C","103.0","Min"
"2023-09-16","light","58.73","lux","105.0","Min"
"2023-08-03","co2","318.48","ppm","105.0","Min"
"2023-08-03","voc","468.09","ppb","108.0","Max"
"2023-11-10","pressure","1045.37","hPa","110.0","Max"
"2024-01-03","pressure","1048.65","hPa","102.0","Max"
"2023-09-16","pressure","953.29","hPa","109.0","Min"
"2023-10-05","motion","48.0","count","107.0","Max"
"2023-12-12","temperature","38.11","C","101.0","Max"
"2023-08-06","motion","2.0","count","108.0","Min"
"2023-12-29","humidity","83.22","%","110.0","Max"
"2023-12-24","motion","41.0","count","104.0","Max"
"2023-11-05","humidity","37.77","%","107.0","Min"
"2024-01-28","motion","3.0","count","101.0","Min"
"2023-08-02","light","957.89","lux","101.0","Max"
"2023-11-09","pressure","956.07","hPa","106.0","Min"
"2023-09-13","pressure","1049.62","hPa","103.0","Max"
"2023-12-03","light","82.51","lux","104.0","Min"
"2023-10-13","motion","0.0","count","102.0","Min"
"2023-12-02","pressure","1045.42","hPa","104.0","Max"
"2023-08-14","sound","101.92","dB","108.0","Max"
"2023-12-26","humidity","85.95","%","103.0","Max"
"2023-08-07","light","944.26","lux","102.0","Max"
"2024-01-28","co2","742.21","ppm","108.0","Max"
"2023-11-24","temperature","38.99","C","108.0","Max"
"2023-08-21","co2","799.12","ppm","107.0","Max"
"2023-10-03","sound","115.36","dB","103.0","Max"
"2024-01-09","voc","474.51","ppb","108.0","Max"
"2023-08-29","motion","47.0","count","107.0","Max"
"2023-11-18","voc","459.36","ppb","103.0","Max"
"2023-10-19","pressure","957.11","hPa","109.0","Min"
"2023-08-04","motion","0.0","count","110.0","Min"
"2023-10-20","humidity","80.83","%","105.0","Max"
"2023-12-12","humidity","35.07","%","109.0","Min"
"2024-01-22","sound","22.09","dB","103.0","Min"
"2024-01-05","sound","102.36","dB","110.0","Max"
"2023-08-14","voc","104.95","ppb","109.0","Min"
"2023-09-27","humidity","84.92","%","102.0","Max"
"2023-11-21","temperature","36.52","C","104.0","Max"
"2023-10-11","motion","50.0","count","109.0","Max"
"2023-08-01","pressure","952.96","hPa","106.0","Min"
"2023-08-29","temperature","12.77","C","102.0","Min"
"2023-09-14","co2","715.62","ppm","104.0","Max"
"2023-12-04","motion","4.0","count","107.0","Min"
"2023-08-21","motion","42.0","count","104.0","Max"
"2024-01-10","motion","49.0","count","103.0","Max"
"2023-10-05","voc","464.32","ppb","109.0","Max"
"2023-11-15","temperature","39.59","C","107.0","Max"
"2023-10-27","motion","47.0","count","104.0","Max"
"2023-10-11","light","62.92","lux","106.0","Min"
"2024-01-31","temperature","11.14","C","103.0","Min"
"2023-12-26","sound","23.59","dB","109.0","Min"
"2023-09-20","co2","793.62","ppm","104.0","Max"
"2023-08-04","motion","46.0","count","103.0","Max"
"2023-09-22","sound","114.18","dB","101.0","Max"
"2023-12-10","motion","3.0","count","105.0","Min"
"2023-09-13","motion","35.0","count","109.0","Max"
"2024-01-15","light","957.65","lux","102.0","Max"
"2023-11-17","voc","481.53","ppb","101.0","Max"
"2023-12-23","temperature","37.07","C","107.0","Max"
"2023-11-18","temperature","14.21","C","110.0","Min"
"2023-08-02","humidity","85.83","%","101.0","Max"
"2024-01-23","motion","34.0","count","106.0","Max"
"2023-08-17","co2","741.77","ppm","109.0","Max"
"2023-11-16","co2","723.0","ppm","110.0","Max"
"2023-11-10","co2","711.26","ppm","104.0","Max"
"2024-01-30","co2","761.9","ppm","107.0","Max"
"2023-10-12","motion","0.0","count","108.0","Min"
"2024-01-29","sound","24.83","dB","109.0","Min"
"2024-01-20","motion","50.0","count","110.0","Max"
"2024-01-19","temperature","13.48","C","103.0","Min"
"2023-08-09","pressure","952.31","hPa","110.0","Min"
"2023-12-17","light","78.23","lux","109.0","Min"
"2023-08-08","pressure","956.1","hPa","104.0","Min"
"2023-08-09","motion","48.0","count","107.0","Max"
"2023-10-31","motion","40.0","count","106.0","Max"
"2023-10-14","temperature","12.81","C","110.0","Min"
"2023-08-30","sound","26.18","dB","105.0","Min"
"2023-11-16","voc","102.42","ppb","106.0","Min"
"2023-09-17","sound","26.82","dB","103.0","Min"
"2023-10-24","pressure","1043.97","hPa","106.0","Max"
"2023-10-08","sound","22.8","dB","101.0","Min"
"2024-01-21","motion","0.0","count","101.0","Min"
"2023-10-19","humidity","36.77","%","103.0","Min"
"2023-11-13","temperature","12.14","C","104.0","Min"
"2023-12-18","humidity","87.09","%","109.0","Max"
"2023-08-27","temperature","10.72","C","109.0","Min"
"2023-10-29","sound","25.82","dB","104.0","Min"
"2024-01-30","co2","313.7","ppm","103.0","Min"
"2023-12-24","motion","38.0","count","110.0","Max"
"2023-10-04","temperature","38.92","C","108.0","Max"
"2023-11-10","pressure","951.4","hPa","108.0","Min"
"2023-12-09","motion","46.0","count","104.0","Max"
"2023-08-20","motion","44.0","count","106.0","Max"
"2024-01-07","temperature","35.26","C","103.0","Max"
"2023-08-06","light","73.23","lux","105.0","Min"
"2024-01-28","motion","47.0","count","110.0","Max"
"2023-09-08","co2","723.69","ppm","109.0","Max"
"2023-09-17","sound","119.32","dB","110.0","Max"
"2023-12-31","motion","2.0","count","110.0","Min"
"2023-11-26","sound","108.12","dB","105.0","Max"
"2024-01-25","pressure","954.52","hPa","106.0","Min"
"2023-09-30","co2","751.16","ppm","110.0","Max"
"2024-01-08","motion","0.0","count","101.0","Min"
"2023-08-22","pressure","1048.5","hPa","109.0","Max"
"2023-10-11","co2","772.16","ppm","102.0","Max"
"2023-11-29","humidity","37.94","%","102.0","Min"
"2024-01-28","motion","4.0","count","107.0","Min"
"2023-11-11","sound","25.05","dB","103.0","Min"
"2023-11-16","light","993.46","lux","105.0","Max"
"2023-11-11","pressure","955.31","hPa","105.0","Min"
"2023-10-16","voc","453.74","ppb","104.0","Max"
"2023-09-26","sound","22.34","dB","101.0","Min"
"2023-10-24","motion","43.0","count","104.0","Max"
