date,sensor_type,value,unit,location_id,month
2023-12-15 00:00:00,motion,34.0,count,105.0,2023-12
2023-10-16 00:00:00,temperature,25.74,C,106.0,2023-10
2023-12-29 00:00:00,pressure,985.74,hPa,103.0,2023-12
2023-11-02 00:00:00,voc,456.85,ppb,101.0,2023-11
2024-01-09 00:00:00,humidity,74.59,%,102.0,2024-01
2023-11-18 00:00:00,pressure,1037.25,hPa,106.0,2023-11
2023-11-09 00:00:00,voc,372.21,ppb,110.0,2023-11
2024-01-29 00:00:00,temperature,29.51,C,110.0,2024-01
2023-11-05 00:00:00,pressure,1012.9,hPa,110.0,2023-11
2023-10-14 00:00:00,sound,103.94,dB,108.0,2023-10
2023-08-16 00:00:00,light,200.07,lux,102.0,2023-08
2024-01-29 00:00:00,temperature,25.35,C,101.0,2024-01
2023-12-23 00:00:00,motion,32.0,count,104.0,2023-12
2024-01-26 00:00:00,co2,327.0,ppm,107.0,2024-01
2023-12-10 00:00:00,pressure,1020.39,hPa,101.0,2023-12
2023-08-27 00:00:00,pressure,1013.8,hPa,109.0,2023-08
2023-11-30 00:00:00,temperature,24.5,C,106.0,2023-11
2023-08-02 00:00:00,sound,80.32,dB,110.0,2023-08
2023-08-15 00:00:00,voc,380.06,ppb,106.0,2023-08
2023-11-15 00:00:00,motion,45.0,count,105.0,2023-11
2023-10-07 00:00:00,motion,11.0,count,110.0,2023-10
2023-11-11 00:00:00,temperature,10.54,C,107.0,2023-11
2024-01-16 00:00:00,pressure,1031.1,hPa,110.0,2024-01
2023-11-28 00:00:00,humidity,53.11,%,106.0,2023-11
2023-08-10 00:00:00,temperature,26.85,C,110.0,2023-08
2023-11-18 00:00:00,humidity,43.11,%,108.0,2023-11
2023-09-03 00:00:00,temperature,18.53,C,101.0,2023-09
2023-09-09 00:00:00,voc,372.38,ppb,106.0,2023-09
2024-01-19 00:00:00,motion,47.0,count,107.0,2024-01
2023-08-16 00:00:00,motion,36.0,count,105.0,2023-08
2023-12-15 00:00:00,co2,700.21,ppm,102.0,2023-12
2023-12-02 00:00:00,motion,33.0,count,103.0,2023-12
2023-12-26 00:00:00,sound,34.66,dB,104.0,2023-12
2023-11-30 00:00:00,pressure,995.85,hPa,107.0,2023-11
2023-09-29 00:00:00,light,881.9,lux,108.0,2023-09
2023-12-21 00:00:00,pressure,989.91,hPa,107.0,2023-12
2023-11-07 00:00:00,sound,35.12,dB,101.0,2023-11
2023-12-20 00:00:00,humidity,63.62,%,105.0,2023-12
2024-01-29 00:00:00,voc,274.93,ppb,108.0,2024-01
2023-12-09 00:00:00,co2,532.19,ppm,103.0,2023-12
2023-08-11 00:00:00,light,681.58,lux,102.0,2023-08
2023-08-02 00:00:00,voc,397.38,ppb,109.0,2023-08
2023-12-08 00:00:00,humidity,48.05,%,109.0,2023-12
2024-01-04 00:00:00,temperature,13.8,C,105.0,2024-01
2023-09-13 00:00:00,motion,15.0,count,106.0,2023-09
2023-09-11 00:00:00,humidity,60.21,%,101.0,2023-09
2023-10-12 00:00:00,pressure,1049.9,hPa,104.0,2023-10
2023-08-12 00:00:00,temperature,15.46,C,107.0,2023-08
2023-10-03 00:00:00,pressure,997.81,hPa,104.0,2023-10
2023-11-12 00:00:00,light,607.52,lux,103.0,2023-11
2023-12-27 00:00:00,pressure,992.4,hPa,104.0,2023-12
2023-10-07 00:00:00,temperature,19.02,C,105.0,2023-10
2023-11-23 00:00:00,voc,193.75,ppb,105.0,2023-11
2023-08-19 00:00:00,pressure,1041.74,hPa,106.0,2023-08
2023-09-10 00:00:00,voc,136.47,ppb,104.0,2023-09
2024-01-09 00:00:00,motion,14.0,count,106.0,2024-01
2023-08-20 00:00:00,humidity,62.83,%,109.0,2023-08
2023-11-27 00:00:00,pressure,1018.96,hPa,101.0,2023-11
2023-08-13 00:00:00,co2,619.22,ppm,107.0,2023-08
2023-08-04 00:00:00,co2,672.55,ppm,104.0,2023-08
2023-11-14 00:00:00,voc,204.68,ppb,104.0,2023-11
2024-01-14 00:00:00,sound,21.19,dB,109.0,2024-01
2023-08-02 00:00:00,pressure,986.71,hPa,103.0,2023-08
2023-10-21 00:00:00,motion,22.0,count,103.0,2023-10
2024-01-28 00:00:00,voc,380.79,ppb,101.0,2024-01
2023-09-13 00:00:00,temperature,30.02,C,101.0,2023-09
2023-12-23 00:00:00,light,440.63,lux,110.0,2023-12
2023-08-01 00:00:00,co2,774.12,ppm,106.0,2023-08
2023-12-19 00:00:00,light,813.11,lux,104.0,2023-12
2023-09-06 00:00:00,co2,499.38,ppm,107.0,2023-09
2023-12-07 00:00:00,voc,362.44,ppb,109.0,2023-12
2023-12-26 00:00:00,sound,44.31,dB,109.0,2023-12
2023-10-07 00:00:00,motion,19.0,count,102.0,2023-10
2023-08-06 00:00:00,motion,4.0,count,108.0,2023-08
2023-11-01 00:00:00,voc,375.04,ppb,109.0,2023-11
2023-11-03 00:00:00,co2,678.51,ppm,101.0,2023-11
2023-08-02 00:00:00,sound,49.23,dB,106.0,2023-08
2024-01-11 00:00:00,co2,592.35,ppm,106.0,2024-01
2023-09-10 00:00:00,co2,618.73,ppm,102.0,2023-09
2023-10-03 00:00:00,voc,317.24,ppb,110.0,2023-10
2023-08-28 00:00:00,pressure,1039.1,hPa,102.0,2023-08
2023-11-04 00:00:00,temperature,21.39,C,109.0,2023-11
2023-10-22 00:00:00,temperature,20.04,C,104.0,2023-10
2023-12-03 00:00:00,light,778.34,lux,101.0,2023-12
2023-10-01 00:00:00,co2,369.86,ppm,102.0,2023-10
2023-11-20 00:00:00,sound,82.15,dB,108.0,2023-11
2023-08-28 00:00:00,temperature,18.17,C,109.0,2023-08
2023-10-13 00:00:00,voc,283.1,ppb,104.0,2023-10
2023-10-31 00:00:00,co2,727.12,ppm,101.0,2023-10
2023-11-10 00:00:00,co2,519.71,ppm,104.0,2023-11
2023-12-07 00:00:00,temperature,23.01,C,103.0,2023-12
2023-09-28 00:00:00,humidity,66.76,%,109.0,2023-09
2023-12-20 00:00:00,humidity,33.06,%,103.0,2023-12
2023-11-05 00:00:00,co2,338.86,ppm,104.0,2023-11
2023-10-01 00:00:00,temperature,38.23,C,107.0,2023-10
2023-12-31 00:00:00,voc,304.31,ppb,103.0,2023-12
2024-01-31 00:00:00,motion,49.0,count,102.0,2024-01
2023-12-22 00:00:00,motion,29.0,count,101.0,2023-12
2023-11-01 00:00:00,pressure,1007.46,hPa,103.0,2023-11
2023-08-01 00:00:00,voc,454.57,ppb,107.0,2023-08
2024-01-30 00:00:00,humidity,86.69,%,103.0,2024-01
2023-12-21 00:00:00,pressure,1015.68,hPa,108.0,2023-12
2023-12-05 00:00:00,voc,389.98,ppb,103.0,2023-12
2023-08-09 00:00:00,voc,214.74,ppb,107.0,2023-08
2024-01-23 00:00:00,sound,74.08,dB,109.0,2024-01
2024-01-14 00:00:00,motion,37.0,count,104.0,2024-01
2024-01-25 00:00:00,sound,104.09,dB,110.0,2024-01
2024-01-14 00:00:00,motion,15.0,count,104.0,2024-01
2023-08-03 00:00:00,temperature,25.28,C,102.0,2023-08
2023-10-04 00:00:00,voc,224.47,ppb,105.0,2023-10
2023-09-12 00:00:00,temperature,23.61,C,102.0,2023-09
2023-09-07 00:00:00,co2,457.52,ppm,106.0,2023-09
2023-10-01 00:00:00,motion,32.0,count,105.0,2023-10
2023-11-24 00:00:00,motion,13.0,count,107.0,2023-11
2023-08-22 00:00:00,sound,99.89,dB,104.0,2023-08
2023-10-04 00:00:00,pressure,1005.69,hPa,105.0,2023-10
2023-12-12 00:00:00,voc,360.62,ppb,108.0,2023-12
2023-11-21 00:00:00,co2,343.09,ppm,101.0,2023-11
2023-10-01 00:00:00,sound,62.27,dB,101.0,2023-10
2023-12-09 00:00:00,sound,58.43,dB,108.0,2023-12
2023-11-17 00:00:00,voc,416.86,ppb,104.0,2023-11
2023-08-17 00:00:00,humidity,46.2,%,109.0,2023-08
2023-09-03 00:00:00,pressure,1006.81,hPa,109.0,2023-09
2023-09-21 00:00:00,temperature,32.04,C,109.0,2023-09
2023-11-21 00:00:00,humidity,59.33,%,104.0,2023-11
2023-10-07 00:00:00,light,720.28,lux,110.0,2023-10
2023-12-23 00:00:00,pressure,988.7,hPa,110.0,2023-12
2023-11-24 00:00:00,pressure,981.91,hPa,106.0,2023-11
2023-10-31 00:00:00,pressure,993.5,hPa,104.0,2023-10
2023-11-22 00:00:00,motion,47.0,count,104.0,2023-11
2023-11-02 00:00:00,light,752.65,lux,108.0,2023-11
2023-10-17 00:00:00,co2,651.29,ppm,110.0,2023-10
2023-12-02 00:00:00,pressure,962.0,hPa,109.0,2023-12
2023-08-12 00:00:00,light,519.58,lux,105.0,2023-08
2023-10-03 00:00:00,voc,407.91,ppb,103.0,2023-10
2023-12-08 00:00:00,voc,479.23,ppb,108.0,2023-12
2023-08-24 00:00:00,temperature,25.43,C,101.0,2023-08
2023-10-15 00:00:00,light,236.97,lux,105.0,2023-10
2023-08-16 00:00:00,temperature,19.58,C,109.0,2023-08
2023-11-29 00:00:00,humidity,74.15,%,101.0,2023-11
2023-08-11 00:00:00,voc,298.74,ppb,101.0,2023-08
2023-09-28 00:00:00,voc,121.82,ppb,101.0,2023-09
2023-09-08 00:00:00,co2,674.31,ppm,101.0,2023-09
2023-08-18 00:00:00,pressure,1042.07,hPa,106.0,2023-08
2024-01-01 00:00:00,voc,112.39,ppb,108.0,2024-01
2023-08-08 00:00:00,temperature,37.32,C,106.0,2023-08
2024-01-28 00:00:00,light,332.02,lux,105.0,2024-01
2023-08-02 00:00:00,voc,389.97,ppb,106.0,2023-08
2024-01-25 00:00:00,temperature,16.16,C,105.0,2024-01
2023-10-19 00:00:00,light,258.69,lux,107.0,2023-10
2023-11-12 00:00:00,motion,21.0,count,107.0,2023-11
2023-11-13 00:00:00,pressure,972.23,hPa,105.0,2023-11
2024-01-19 00:00:00,motion,28.0,count,105.0,2024-01
2023-12-25 00:00:00,pressure,995.13,hPa,106.0,2023-12
2023-11-09 00:00:00,light,809.85,lux,109.0,2023-11
2023-12-15 00:00:00,co2,370.81,ppm,103.0,2023-12
2023-11-07 00:00:00,motion,13.0,count,107.0,2023-11
2023-12-23 00:00:00,sound,68.12,dB,109.0,2023-12
2023-10-15 00:00:00,voc,302.75,ppb,103.0,2023-10
2023-12-13 00:00:00,sound,23.43,dB,102.0,2023-12
2023-08-09 00:00:00,pressure,1035.75,hPa,101.0,2023-08
2023-08-20 00:00:00,pressure,966.16,hPa,109.0,2023-08
2023-08-30 00:00:00,motion,27.0,count,105.0,2023-08
2023-12-27 00:00:00,pressure,1009.09,hPa,108.0,2023-12
2023-11-14 00:00:00,sound,53.46,dB,105.0,2023-11
2023-08-13 00:00:00,motion,24.0,count,105.0,2023-08
2024-01-23 00:00:00,pressure,1010.18,hPa,104.0,2024-01
2023-08-08 00:00:00,motion,15.0,count,110.0,2023-08
2023-11-02 00:00:00,voc,392.25,ppb,104.0,2023-11
2024-01-25 00:00:00,humidity,31.99,%,108.0,2024-01
2023-09-10 00:00:00,light,810.93,lux,106.0,2023-09
2023-10-02 00:00:00,temperature,36.35,C,102.0,2023-10
2023-12-25 00:00:00,temperature,31.86,C,107.0,2023-12
2023-09-28 00:00:00,voc,458.39,ppb,104.0,2023-09
2024-01-25 00:00:00,light,911.97,lux,110.0,2024-01
2023-09-04 00:00:00,co2,678.21,ppm,105.0,2023-09
2023-12-06 00:00:00,motion,10.0,count,104.0,2023-12
2023-10-10 00:00:00,temperature,32.88,C,109.0,2023-10
2023-09-23 00:00:00,sound,70.68,dB,103.0,2023-09
2023-09-13 00:00:00,motion,27.0,count,109.0,2023-09
2023-09-05 00:00:00,pressure,968.29,hPa,107.0,2023-09
2023-09-22 00:00:00,voc,426.84,ppb,110.0,2023-09
2024-01-10 00:00:00,light,862.9,lux,110.0,2024-01
2023-10-18 00:00:00,co2,442.11,ppm,107.0,2023-10
2023-09-17 00:00:00,temperature,30.1,C,104.0,2023-09
2023-10-09 00:00:00,motion,46.0,count,110.0,2023-10
2023-11-21 00:00:00,motion,6.0,count,108.0,2023-11
2023-12-05 00:00:00,motion,26.0,count,108.0,2023-12
2023-11-05 00:00:00,motion,23.0,count,110.0,2023-11
2024-01-16 00:00:00,motion,44.0,count,108.0,2024-01
2024-01-24 00:00:00,co2,425.37,ppm,101.0,2024-01
2023-08-18 00:00:00,voc,400.57,ppb,109.0,2023-08
2023-09-13 00:00:00,pressure,963.84,hPa,108.0,2023-09
2024-01-07 00:00:00,pressure,1008.95,hPa,106.0,2024-01
2024-01-13 00:00:00,voc,331.1,ppb,108.0,2024-01
2023-12-30 00:00:00,co2,321.93,ppm,101.0,2023-12
2023-12-14 00:00:00,motion,50.0,count,107.0,2023-12
2023-12-13 00:00:00,light,989.0,lux,101.0,2023-12
2023-09-27 00:00:00,pressure,996.59,hPa,105.0,2023-09
2023-09-04 00:00:00,humidity,60.65,%,106.0,2023-09
2023-09-21 00:00:00,voc,266.08,ppb,104.0,2023-09
2023-11-29 00:00:00,co2,622.44,ppm,110.0,2023-11
2023-10-01 00:00:00,pressure,1032.98,hPa,104.0,2023-10
2023-10-14 00:00:00,co2,331.55,ppm,104.0,2023-10
2023-08-01 00:00:00,temperature,34.96,C,110.0,2023-08
2023-10-10 00:00:00,temperature,12.84,C,105.0,2023-10
2023-09-30 00:00:00,motion,34.0,count,105.0,2023-09
2024-01-22 00:00:00,sound,82.0,dB,104.0,2024-01
2023-09-21 00:00:00,temperature,13.09,C,104.0,2023-09
2023-10-10 00:00:00,motion,48.0,count,110.0,2023-10
2023-09-11 00:00:00,light,927.7,lux,110.0,2023-09
2023-12-30 00:00:00,sound,58.77,dB,105.0,2023-12
2023-12-07 00:00:00,voc,139.64,ppb,106.0,2023-12
2023-11-17 00:00:00,co2,366.28,ppm,105.0,2023-11
2023-10-01 00:00:00,voc,302.57,ppb,108.0,2023-10
2023-11-08 00:00:00,light,30.99,lux,107.0,2023-11
2023-12-12 00:00:00,sound,36.91,dB,109.0,2023-12
2023-11-23 00:00:00,voc,209.75,ppb,105.0,2023-11
2023-08-11 00:00:00,pressure,962.45,hPa,104.0,2023-08
2023-12-21 00:00:00,humidity,85.3,%,104.0,2023-12
2023-12-25 00:00:00,temperature,19.74,C,106.0,2023-12
2023-08-08 00:00:00,co2,397.49,ppm,108.0,2023-08
2023-09-09 00:00:00,co2,437.36,ppm,108.0,2023-09
2023-10-04 00:00:00,temperature,12.22,C,109.0,2023-10
2023-08-05 00:00:00,voc,130.2,ppb,102.0,2023-08
2023-12-08 00:00:00,light,552.83,lux,101.0,2023-12
2023-11-13 00:00:00,pressure,987.02,hPa,105.0,2023-11
2023-09-30 00:00:00,temperature,33.8,C,110.0,2023-09
2023-12-12 00:00:00,motion,1.0,count,101.0,2023-12
2024-01-09 00:00:00,motion,3.0,count,105.0,2024-01
2023-11-30 00:00:00,temperature,11.7,C,106.0,2023-11
2023-09-22 00:00:00,light,799.89,lux,109.0,2023-09
2023-08-03 00:00:00,sound,52.92,dB,103.0,2023-08
2023-11-14 00:00:00,sound,66.37,dB,110.0,2023-11
2023-08-19 00:00:00,temperature,13.17,C,108.0,2023-08
2023-08-30 00:00:00,motion,25.0,count,102.0,2023-08
2023-10-04 00:00:00,humidity,64.89,%,109.0,2023-10
2023-12-30 00:00:00,motion,35.0,count,104.0,2023-12
2023-09-22 00:00:00,pressure,979.34,hPa,105.0,2023-09
2023-09-05 00:00:00,pressure,1038.73,hPa,103.0,2023-09
2023-11-09 00:00:00,co2,535.62,ppm,106.0,2023-11
2023-10-10 00:00:00,voc,105.97,ppb,109.0,2023-10
2024-01-15 00:00:00,light,35.19,lux,103.0,2024-01
2023-08-21 00:00:00,temperature,19.49,C,106.0,2023-08
2023-08-13 00:00:00,light,479.14,lux,109.0,2023-08
2024-01-01 00:00:00,sound,41.35,dB,105.0,2024-01
2024-01-02 00:00:00,humidity,85.03,%,102.0,2024-01
2023-11-09 00:00:00,pressure,1049.97,hPa,103.0,2023-11
2023-12-06 00:00:00,co2,593.28,ppm,101.0,2023-12
2024-01-03 00:00:00,sound,86.35,dB,102.0,2024-01
2023-08-04 00:00:00,light,919.88,lux,107.0,2023-08
2023-08-03 00:00:00,pressure,951.76,hPa,110.0,2023-08
2023-09-04 00:00:00,pressure,1003.13,hPa,108.0,2023-09
2023-12-05 00:00:00,voc,266.5,ppb,107.0,2023-12
2023-11-21 00:00:00,humidity,82.78,%,101.0,2023-11
2023-11-02 00:00:00,voc,235.86,ppb,101.0,2023-11
2023-08-05 00:00:00,temperature,20.84,C,106.0,2023-08
2023-12-31 00:00:00,sound,49.67,dB,104.0,2023-12
2023-08-11 00:00:00,voc,253.51,ppb,110.0,2023-08
2023-08-20 00:00:00,voc,494.61,ppb,102.0,2023-08
2023-08-18 00:00:00,voc,442.94,ppb,103.0,2023-08
2023-12-14 00:00:00,humidity,53.27,%,105.0,2023-12
2024-01-02 00:00:00,motion,0.0,count,110.0,2024-01
2023-12-06 00:00:00,light,821.44,lux,108.0,2023-12
2023-11-29 00:00:00,humidity,85.67,%,109.0,2023-11
2023-08-05 00:00:00,sound,71.66,dB,101.0,2023-08
2023-09-15 00:00:00,voc,476.49,ppb,106.0,2023-09
2023-11-01 00:00:00,pressure,1007.03,hPa,108.0,2023-11
2023-09-18 00:00:00,sound,47.74,dB,110.0,2023-09
2023-09-05 00:00:00,voc,186.74,ppb,105.0,2023-09
2023-10-05 00:00:00,voc,443.84,ppb,105.0,2023-10
2023-12-19 00:00:00,voc,195.21,ppb,104.0,2023-12
2023-11-09 00:00:00,voc,178.41,ppb,107.0,2023-11
2023-09-29 00:00:00,temperature,25.5,C,105.0,2023-09
2023-09-02 00:00:00,light,872.76,lux,109.0,2023-09
2023-10-21 00:00:00,humidity,43.06,%,105.0,2023-10
2023-12-20 00:00:00,humidity,37.39,%,104.0,2023-12
2023-12-08 00:00:00,sound,76.65,dB,104.0,2023-12
2023-11-08 00:00:00,humidity,43.07,%,105.0,2023-11
2023-10-01 00:00:00,co2,319.48,ppm,105.0,2023-10
2023-08-05 00:00:00,motion,47.0,count,101.0,2023-08
2023-11-08 00:00:00,humidity,51.26,%,101.0,2023-11
2023-09-23 00:00:00,light,29.62,lux,105.0,2023-09
2024-01-14 00:00:00,pressure,1009.71,hPa,107.0,2024-01
2023-10-23 00:00:00,motion,13.0,count,108.0,2023-10
2023-10-23 00:00:00,temperature,35.63,C,104.0,2023-10
2023-12-24 00:00:00,pressure,1025.66,hPa,107.0,2023-12
2023-11-18 00:00:00,voc,481.18,ppb,101.0,2023-11
2023-08-21 00:00:00,sound,31.82,dB,102.0,2023-08
2023-10-19 00:00:00,motion,9.0,count,105.0,2023-10
2023-11-17 00:00:00,humidity,78.13,%,103.0,2023-11
2023-12-16 00:00:00,co2,337.19,ppm,109.0,2023-12
2023-12-30 00:00:00,humidity,60.5,%,102.0,2023-12
2023-09-24 00:00:00,sound,38.59,dB,105.0,2023-09
2023-12-23 00:00:00,pressure,1031.26,hPa,105.0,2023-12
2024-01-29 00:00:00,temperature,35.64,C,110.0,2024-01
2023-12-24 00:00:00,voc,141.14,ppb,102.0,2023-12
2023-09-10 00:00:00,pressure,997.63,hPa,103.0,2023-09
2023-08-28 00:00:00,temperature,20.62,C,109.0,2023-08
2024-01-08 00:00:00,light,384.16,lux,104.0,2024-01
2023-12-06 00:00:00,temperature,27.0,C,102.0,2023-12
2024-01-08 00:00:00,temperature,35.64,C,109.0,2024-01
2023-08-04 00:00:00,sound,45.03,dB,108.0,2023-08
2023-10-03 00:00:00,light,334.11,lux,108.0,2023-10
2023-11-07 00:00:00,temperature,39.95,C,106.0,2023-11
2023-12-28 00:00:00,humidity,46.87,%,106.0,2023-12
2023-08-18 00:00:00,pressure,974.88,hPa,109.0,2023-08
2023-09-30 00:00:00,humidity,55.19,%,108.0,2023-09
2024-01-10 00:00:00,voc,182.21,ppb,101.0,2024-01
2023-12-26 00:00:00,humidity,34.78,%,105.0,2023-12
2023-12-07 00:00:00,motion,14.0,count,104.0,2023-12
2023-12-07 00:00:00,voc,468.8,ppb,109.0,2023-12
2023-10-05 00:00:00,sound,25.36,dB,102.0,2023-10
2024-01-23 00:00:00,light,903.24,lux,108.0,2024-01
2023-09-11 00:00:00,sound,43.58,dB,103.0,2023-09
2023-09-05 00:00:00,sound,90.76,dB,104.0,2023-09
2023-12-27 00:00:00,sound,64.2,dB,109.0,2023-12
2023-12-09 00:00:00,light,190.95,lux,109.0,2023-12
2023-09-17 00:00:00,co2,700.08,ppm,103.0,2023-09
2023-09-25 00:00:00,humidity,63.69,%,110.0,2023-09
2023-09-26 00:00:00,temperature,17.99,C,105.0,2023-09
2023-10-03 00:00:00,pressure,1010.77,hPa,103.0,2023-10
2023-10-12 00:00:00,voc,258.19,ppb,106.0,2023-10
2023-08-04 00:00:00,sound,43.18,dB,105.0,2023-08
2023-12-26 00:00:00,co2,678.51,ppm,108.0,2023-12
2023-10-05 00:00:00,voc,162.32,ppb,102.0,2023-10
2023-09-21 00:00:00,humidity,42.7,%,109.0,2023-09
2023-11-09 00:00:00,sound,75.07,dB,104.0,2023-11
2023-10-06 00:00:00,voc,250.1,ppb,110.0,2023-10
2023-08-11 00:00:00,sound,30.33,dB,110.0,2023-08
2023-11-10 00:00:00,light,807.51,lux,102.0,2023-11
2023-12-04 00:00:00,voc,157.43,ppb,108.0,2023-12
2023-10-12 00:00:00,humidity,65.72,%,106.0,2023-10
2023-08-27 00:00:00,light,85.62,lux,107.0,2023-08
2023-11-13 00:00:00,temperature,27.97,C,106.0,2023-11
2023-09-27 00:00:00,humidity,88.37,%,107.0,2023-09
2023-09-22 00:00:00,co2,423.86,ppm,110.0,2023-09
2023-10-03 00:00:00,light,33.13,lux,103.0,2023-10
2023-11-20 00:00:00,temperature,17.86,C,110.0,2023-11
2023-09-14 00:00:00,temperature,14.95,C,102.0,2023-09
2023-08-20 00:00:00,motion,33.0,count,106.0,2023-08
2023-08-30 00:00:00,motion,38.0,count,107.0,2023-08
2023-08-02 00:00:00,voc,175.69,ppb,109.0,2023-08
2023-12-27 00:00:00,temperature,25.95,C,108.0,2023-12
2024-01-29 00:00:00,light,551.08,lux,104.0,2024-01
2024-01-26 00:00:00,sound,66.84,dB,109.0,2024-01
2023-08-04 00:00:00,co2,418.33,ppm,108.0,2023-08
2023-11-29 00:00:00,sound,83.06,dB,107.0,2023-11
2023-10-28 00:00:00,sound,71.88,dB,106.0,2023-10
2023-09-23 00:00:00,humidity,83.99,%,101.0,2023-09
2023-11-05 00:00:00,co2,579.37,ppm,108.0,2023-11
2023-10-17 00:00:00,temperature,13.53,C,104.0,2023-10
2023-09-10 00:00:00,light,387.61,lux,107.0,2023-09
2024-01-10 00:00:00,light,159.83,lux,103.0,2024-01
2024-01-17 00:00:00,co2,473.65,ppm,102.0,2024-01
2023-11-03 00:00:00,sound,116.16,dB,101.0,2023-11
2023-11-16 00:00:00,voc,283.74,ppb,109.0,2023-11
2023-12-04 00:00:00,light,412.51,lux,101.0,2023-12
2023-09-13 00:00:00,humidity,75.57,%,107.0,2023-09
2023-08-29 00:00:00,sound,89.87,dB,107.0,2023-08
2023-09-10 00:00:00,temperature,33.54,C,104.0,2023-09
2023-11-12 00:00:00,motion,17.0,count,108.0,2023-11
2023-08-06 00:00:00,motion,0.0,count,104.0,2023-08
2023-11-21 00:00:00,sound,93.88,dB,106.0,2023-11
2023-08-07 00:00:00,voc,399.34,ppb,108.0,2023-08
2024-01-19 00:00:00,temperature,26.03,C,106.0,2024-01
2023-09-29 00:00:00,humidity,30.49,%,107.0,2023-09
2023-09-18 00:00:00,light,130.14,lux,109.0,2023-09
2023-11-22 00:00:00,voc,288.81,ppb,108.0,2023-11
2024-01-03 00:00:00,pressure,988.11,hPa,106.0,2024-01
2023-08-05 00:00:00,co2,334.21,ppm,110.0,2023-08
2023-08-28 00:00:00,motion,37.0,count,104.0,2023-08
2023-08-20 00:00:00,temperature,39.88,C,109.0,2023-08
2023-08-29 00:00:00,temperature,31.88,C,109.0,2023-08
2023-09-05 00:00:00,co2,724.46,ppm,109.0,2023-09
2023-11-24 00:00:00,pressure,980.3,hPa,104.0,2023-11
2023-11-03 00:00:00,pressure,972.61,hPa,104.0,2023-11
2023-11-13 00:00:00,pressure,1037.35,hPa,106.0,2023-11
2023-09-13 00:00:00,co2,617.48,ppm,101.0,2023-09
2023-12-15 00:00:00,motion,32.0,count,109.0,2023-12
2023-10-23 00:00:00,sound,61.21,dB,103.0,2023-10
2023-08-22 00:00:00,motion,49.0,count,109.0,2023-08
2024-01-08 00:00:00,motion,14.0,count,105.0,2024-01
2023-10-20 00:00:00,temperature,15.13,C,102.0,2023-10
2023-09-14 00:00:00,humidity,36.45,%,107.0,2023-09
2023-12-03 00:00:00,motion,3.0,count,101.0,2023-12
2024-01-23 00:00:00,temperature,16.13,C,101.0,2024-01
2023-09-11 00:00:00,light,550.04,lux,110.0,2023-09
2023-12-03 00:00:00,sound,84.68,dB,103.0,2023-12
2023-11-11 00:00:00,motion,10.0,count,101.0,2023-11
2024-01-28 00:00:00,co2,735.64,ppm,109.0,2024-01
2023-12-30 00:00:00,co2,770.9,ppm,102.0,2023-12
2023-12-12 00:00:00,humidity,83.03,%,110.0,2023-12
2023-08-29 00:00:00,voc,122.42,ppb,103.0,2023-08
2023-10-21 00:00:00,temperature,38.08,C,103.0,2023-10
2023-08-05 00:00:00,sound,81.78,dB,106.0,2023-08
2023-11-24 00:00:00,light,13.23,lux,103.0,2023-11
2023-08-03 00:00:00,sound,69.53,dB,105.0,2023-08
2024-01-03 00:00:00,co2,408.97,ppm,104.0,2024-01
2024-01-20 00:00:00,humidity,79.66,%,106.0,2024-01
2023-10-05 00:00:00,humidity,72.22,%,102.0,2023-10
2024-01-11 00:00:00,sound,26.66,dB,106.0,2024-01
2023-09-16 00:00:00,sound,60.11,dB,110.0,2023-09
2023-12-08 00:00:00,voc,211.21,ppb,104.0,2023-12
2023-09-05 00:00:00,voc,357.5,ppb,102.0,2023-09
2023-12-19 00:00:00,pressure,1023.29,hPa,110.0,2023-12
2023-10-12 00:00:00,temperature,11.48,C,105.0,2023-10
2023-09-13 00:00:00,pressure,1007.66,hPa,107.0,2023-09
2023-12-29 00:00:00,temperature,38.01,C,108.0,2023-12
2023-10-23 00:00:00,voc,497.79,ppb,104.0,2023-10
2024-01-14 00:00:00,light,271.13,lux,110.0,2024-01
2023-08-14 00:00:00,voc,461.73,ppb,107.0,2023-08
2024-01-31 00:00:00,motion,6.0,count,106.0,2024-01
2023-12-04 00:00:00,temperature,31.65,C,109.0,2023-12
2023-08-20 00:00:00,motion,22.0,count,103.0,2023-08
2023-08-21 00:00:00,voc,144.66,ppb,104.0,2023-08
2023-08-12 00:00:00,temperature,16.08,C,108.0,2023-08
2023-11-05 00:00:00,temperature,26.66,C,110.0,2023-11
2023-12-24 00:00:00,light,645.27,lux,104.0,2023-12
2023-12-01 00:00:00,temperature,23.31,C,109.0,2023-12
2024-01-12 00:00:00,motion,5.0,count,109.0,2024-01
2023-09-22 00:00:00,light,465.76,lux,107.0,2023-09
2024-01-31 00:00:00,motion,42.0,count,110.0,2024-01
2024-01-13 00:00:00,voc,278.44,ppb,105.0,2024-01
2024-01-19 00:00:00,voc,174.07,ppb,106.0,2024-01
2023-09-09 00:00:00,light,402.06,lux,105.0,2023-09
2023-10-02 00:00:00,voc,458.33,ppb,102.0,2023-10
2024-01-21 00:00:00,humidity,56.16,%,104.0,2024-01
2023-08-24 00:00:00,motion,4.0,count,101.0,2023-08
2023-08-13 00:00:00,voc,495.83,ppb,106.0,2023-08
2023-09-02 00:00:00,voc,451.65,ppb,109.0,2023-09
2023-08-05 00:00:00,pressure,959.48,hPa,110.0,2023-08
